filename,fish_area,ac_area,ac_ratio
P8220387.jpg,437316,16146,0.036920670636336195
P8220389.jpg,401856,18869,0.04695463051441312
P8220391.jpg,837557,349574,0.4173733847368
P8220404.jpg,767891,41059,0.0534698284001245
P8220406.jpg,443055,14959,0.03376330252451727
P8220408.jpg,763342,65971,0.08642390959753295
P8220422.jpg,803951,304518,0.3787768159999801
P8220429.jpg,612273,245554,0.4010531249948961
P8220438.jpg,740439,247327,0.33402751610868686
P8220445.jpg,208522,400,0.001918262821189131
P8220461.jpg,524209,29131,0.055571346543077285
P8220463.jpg,635089,6797,0.01070243698127349
P8220465.jpg,608217,34420,0.05659164410070748
P8220467.jpg,916418,166449,0.18162999853778516
P8220469.jpg,854582,48199,0.05640067307759817
P8220471.jpg,419894,38511,0.09171600451542532
P8220477.jpg,601571,99438,0.16529719683960828
P8220479.jpg,565851,22688,0.0400953607928589
P8220485.jpg,720901,9984,0.013849335761775888
P8220489.jpg,724988,34051,0.04696767394770672
P8220493.jpg,788840,42047,0.05330231732670757
P8220495.jpg,358970,87056,0.24251608769535057
P8220501.jpg,915481,71432,0.0780267422262177
P8220507.jpg,708422,41856,0.05908342767446522
P8220509.jpg,892089,33619,0.03768570176294069
P8220517.jpg,761200,106190,0.139503415659485
P8220519.jpg,736077,43742,0.059425848110999255
P8220523.jpg,766434,62465,0.08150082068384232
P8220525.jpg,861696,321353,0.37293082479203804
P8220531.jpg,803324,29746,0.037028645975969846
P8220533.jpg,922078,42567,0.04616420736640501
P8220535.jpg,818177,90982,0.11120087707183164
P8220537.jpg,694781,37995,0.054686296833102804
P8220541.jpg,926722,24051,0.025952766849173754
P8220543.jpg,842973,204240,0.24228534009986086
P8220545.jpg,695718,7041,0.010120479849594232
P8220547.jpg,780859,249315,0.3192829947532141
P8220551.jpg,692365,37338,0.053928202609895066
P8220553.jpg,625122,61944,0.09909105742559053
P8220557.jpg,912362,259211,0.2841098160598534
P8220559.jpg,911930,326781,0.3583400041669865
P8220561.jpg,916054,243380,0.26568302741978095
P8220565.jpg,896909,270103,0.301148723003114
P8220570.jpg,720412,256553,0.356119831429793
P8220572.jpg,832475,299633,0.35993032823808524
P8220574.jpg,965053,129527,0.13421749893529164
P8220576.jpg,888369,13005,0.014639187094551927
P8220578.jpg,754297,95928,0.12717536991397288
P8220580.jpg,670443,11442,0.01706632778625476
P8220584.jpg,739500,82074,0.11098580121703853
P8220588.jpg,730825,51596,0.07059966476242603
P8220594.jpg,733074,103737,0.14150958839080366
P8220598.jpg,614839,33377,0.054285756108509706
P8220605.jpg,801012,14884,0.01858149440957189
P8220609.jpg,769116,235513,0.30621258691796815
P8230619.jpg,656990,18792,0.028603175086378788
P8230627.jpg,576541,19769,0.034288975111917454
