filename,fish_area,ac_area,ac_ratio
P8230707.jpg,390212,87125,0.22327606531833977
P8230709.jpg,767977,5311,0.006915571690298016
P8230711.jpg,300772,65057,0.21630005452635218
P8230713.jpg,707965,33946,0.04794869802885736
P8230715.jpg,502413,150325,0.29920603169105897
P8230717.jpg,431008,101076,0.23451072833914915
P8230719.jpg,626259,23807,0.03801462334273839
P8230721.jpg,190717,71188,0.37326509959783344
P8230723.jpg,778947,18442,0.023675551738436634
P8230729.jpg,517556,95288,0.1841114777917752
P8230731.jpg,516781,7403,0.01432521706486887
P8230752.jpg,703296,173953,0.2473396692146692
P9050754.jpg,710107,203101,0.2860146428636811
P9050757.jpg,816969,40059,0.04903368426464162
P9130760.jpg,816887,22957,0.02810303016206648
P9130763.jpg,773922,16453,0.021259248348024735
P9130765.jpg,797124,25476,0.03195989582549265
P9130767.jpg,769693,57786,0.07507668641913075
P9130769.jpg,706860,39978,0.056557168321874206
P9130771 .jpg,840485,109258,0.12999399156439437
P9130773.jpg,728815,122753,0.16842820194425198
P9130775.jpg,655742,107965,0.16464554657166997
P9130777.jpg,739484,197817,0.26750680204034166
P9130779.jpg,617196,93765,0.15192094569634282
P9130781.jpg,702303,127703,0.1818346212389809
P9130784.jpg,707292,230220,0.32549498651193565
P9130786.jpg,784589,102999,0.13127764982685203
P9130788.jpg,699771,189502,0.27080573501902766
P9130790.jpg,686134,54909,0.08002664202619314
P9130792.jpg,636741,103330,0.1622794825525606
PA090836.jpg,508003,195528,0.3848953647911528
PA090932.jpg,966300,192733,0.19945462071820347
PA090992.jpg,540224,11957,0.022133411325672314
PA090995.jpg,646709,28939,0.044748101541806286
PA091001.jpg,706567,47192,0.06679055206371087
PA091003.jpg,954898,21813,0.022843277501890254
PA091005.jpg,780733,231095,0.2959974792918962
PA091008.jpg,382468,43156,0.11283558363052595
PA091012.jpg,594208,156050,0.26261847703161184
PA091014.jpg,805407,155128,0.19260820926562594
PA091016.jpg,904781,146911,0.16237188888802925
PA091018.jpg,855971,202981,0.23713537024034692
PA091020.jpg,914992,75122,0.08210126427334884
PA091022.jpg,823916,132913,0.16131862956903373
PA091024.jpg,529367,28831,0.05446316071836741
PA091026.jpg,664040,213486,0.3214956930305403
PA091028.jpg,668229,133480,0.19975188146578493
PA091030.jpg,450952,100343,0.2225137043410385
PA091034.jpg,892496,6382,0.007150732328212115
PA091039.jpg,1051237,3063,0.0029137102289968865
PA091044.jpg,910685,5142,0.005646299214327677
PA091049.jpg,478990,90066,0.18803315309296645
PA091051.jpg,546243,118227,0.21643664083567205
PA091053.jpg,413719,76689,0.18536494577237206
PA091055.jpg,709682,157425,0.22182470458599768
PA091057.jpg,579464,35011,0.06041962917454751
PA091061.jpg,697042,116873,0.16766995389087028
PA091063.jpg,812112,118166,0.1455045609472585
PA091065.jpg,1111644,119933,0.10788795693585357
PA091068.jpg,810244,176422,0.2177393476532995
PA091070.jpg,994269,23152,0.023285448907689972
PA091072.jpg,715848,105411,0.1472533275220438
PA091074.jpg,774294,21747,0.0280862308115522
PA091076.jpg,887201,15081,0.016998402842196978
PA091078.jpg,586129,15127,0.025808311822141543
PA091080.jpg,743020,10127,0.013629511991601841
PA091084.jpg,1004472,26668,0.02654927165714923
PA091086.jpg,640225,19072,0.029789527119372095
PA091088.jpg,846309,21040,0.024860895961167848
PA091094.jpg,882606,56784,0.06433674822061033
